ID,Datetime,Status
0804447,2025-09-27 07:02:00,In
0804447,2025-09-27 16:41:00,Out
0813432,2025-09-27 09:39:00,In
0813432,2025-09-27 16:12:00,Out
0055024,2025-09-27 07:13:00,In
0055024,2025-09-27 16:01:00,Out
0078657,2025-09-27 08:05:00,In
0078657,2025-09-27 17:45:00,Out
0748083,2025-09-27 09:09:00,In
0748083,2025-09-27 18:39:00,Out
0673615,2025-09-27 09:57:00,In
0673615,2025-09-27 17:13:00,Out
0193586,2025-09-27 08:25:00,In
0193586,2025-09-27 17:25:00,Out
0479911,2025-09-27 07:52:00,In
0479911,2025-09-27 18:53:00,Out
0084387,2025-09-27 07:32:00,In
0084387,2025-09-27 18:34:00,Out
0416428,2025-09-27 09:18:00,In
0416428,2025-09-27 18:01:00,Out
0511122,2025-09-27 09:41:00,In
0511122,2025-09-27 18:59:00,Out
0777956,2025-09-27 07:17:00,In
0777956,2025-09-27 17:48:00,Out
0462926,2025-09-27 07:49:00,In
0462926,2025-09-27 16:27:00,Out
0884652,2025-09-27 07:40:00,In
0884652,2025-09-27 17:03:00,Out
0185217,2025-09-28 09:27:00,In
0185217,2025-09-28 16:44:00,Out
0804447,2025-09-28 08:20:00,In
0804447,2025-09-28 18:00:00,Out
0813432,2025-09-28 09:48:00,In
0813432,2025-09-28 17:57:00,Out
0055024,2025-09-28 07:29:00,In
0055024,2025-09-28 17:36:00,Out
0078657,2025-09-28 08:00:00,In
0078657,2025-09-28 16:37:00,Out
0748083,2025-09-28 07:00:00,In
0748083,2025-09-28 16:49:00,Out
0673615,2025-09-28 09:23:00,In
0673615,2025-09-28 16:35:00,Out
0193586,2025-09-28 07:44:00,In
0193586,2025-09-28 16:36:00,Out
0479911,2025-09-28 09:37:00,In
0479911,2025-09-28 16:53:00,Out
0084387,2025-09-28 07:36:00,In
0084387,2025-09-28 16:15:00,Out
0416428,2025-09-28 07:53:00,In
0416428,2025-09-28 17:46:00,Out
0511122,2025-09-28 09:26:00,In
0511122,2025-09-28 17:24:00,Out
0777956,2025-09-28 09:31:00,In
0777956,2025-09-28 16:50:00,Out
0462926,2025-09-28 09:25:00,In
0462926,2025-09-28 17:59:00,Out
0884652,2025-09-28 09:34:00,In
0884652,2025-09-28 16:38:00,Out
0185217,2025-09-29 09:28:00,In
0185217,2025-09-29 16:44:00,Out
0804447,2025-09-29 08:55:00,In
0804447,2025-09-29 18:59:00,Out
0813432,2025-09-29 09:32:00,In
0813432,2025-09-29 17:35:00,Out
0055024,2025-09-29 07:33:00,In
0055024,2025-09-29 17:22:00,Out
0078657,2025-09-29 07:59:00,In
0078657,2025-09-29 17:24:00,Out
0748083,2025-09-29 07:06:00,In
0748083,2025-09-29 16:12:00,Out
0673615,2025-09-29 09:48:00,In
0673615,2025-09-29 18:04:00,Out
0193586,2025-09-29 07:05:00,In
0193586,2025-09-29 18:15:00,Out
0479911,2025-09-29 09:28:00,In
0479911,2025-09-29 17:45:00,Out
0084387,2025-09-29 07:01:00,In
0084387,2025-09-29 16:25:00,Out
0416428,2025-09-29 09:20:00,In
0416428,2025-09-29 18:14:00,Out
0511122,2025-09-29 09:55:00,In
0511122,2025-09-29 17:44:00,Out
0777956,2025-09-29 08:37:00,In
0777956,2025-09-29 17:47:00,Out
0462926,2025-09-29 07:56:00,In
0462926,2025-09-29 18:00:00,Out
0884652,2025-09-29 09:25:00,In
0884652,2025-09-29 17:05:00,Out
0185217,2025-09-30 09:58:00,In
0185217,2025-09-30 17:43:00,Out
0804447,2025-09-30 09:01:00,In
0804447,2025-09-30 16:22:00,Out
0813432,2025-09-30 08:45:00,In
0813432,2025-09-30 17:36:00,Out
0055024,2025-09-30 08:17:00,In
0055024,2025-09-30 18:23:00,Out
0078657,2025-09-30 08:32:00,In
0078657,2025-09-30 17:00:00,Out
0748083,2025-09-30 07:02:00,In
0748083,2025-09-30 17:17:00,Out
0673615,2025-09-30 09:27:00,In
0673615,2025-09-30 17:25:00,Out
0193586,2025-09-30 09:12:00,In
0193586,2025-09-30 16:53:00,Out
0479911,2025-09-30 08:35:00,In
0479911,2025-09-30 17:43:00,Out
0084387,2025-09-30 08:15:00,In
0084387,2025-09-30 16:35:00,Out
0416428,2025-09-30 07:52:00,In
0416428,2025-09-30 18:35:00,Out
0511122,2025-09-30 08:24:00,In
0511122,2025-09-30 18:04:00,Out
0777956,2025-09-30 09:31:00,In
0777956,2025-09-30 18:04:00,Out
0462926,2025-09-30 08:46:00,In
0462926,2025-09-30 18:15:00,Out
0884652,2025-09-30 08:29:00,In
0884652,2025-09-30 16:44:00,Out
0185217,2025-10-01 07:36:00,In
0185217,2025-10-01 18:55:00,Out
0804447,2025-10-01 09:14:00,In
0804447,2025-10-01 16:57:00,Out
0813432,2025-10-01 08:40:00,In
0813432,2025-10-01 16:17:00,Out
0055024,2025-10-01 08:28:00,In
0055024,2025-10-01 17:15:00,Out
0078657,2025-10-01 07:29:00,In
0078657,2025-10-01 17:53:00,Out
0748083,2025-10-01 07:41:00,In
0748083,2025-10-01 18:10:00,Out
0673615,2025-10-01 09:51:00,In
0673615,2025-10-01 17:05:00,Out
0193586,2025-10-01 09:08:00,In
0193586,2025-10-01 17:46:00,Out
0479911,2025-10-01 08:40:00,In
0479911,2025-10-01 18:11:00,Out
0084387,2025-10-01 08:15:00,In
0084387,2025-10-01 18:23:00,Out
0416428,2025-10-01 08:09:00,In
0416428,2025-10-01 16:38:00,Out
0511122,2025-10-01 09:28:00,In
0511122,2025-10-01 16:15:00,Out
0777956,2025-10-01 07:01:00,In
0777956,2025-10-01 17:10:00,Out
0462926,2025-10-01 07:45:00,In
0462926,2025-10-01 17:53:00,Out
0884652,2025-10-01 08:41:00,In
0884652,2025-10-01 16:44:00,Out
0185217,2025-10-02 07:18:00,In
0185217,2025-10-02 17:32:00,Out
0804447,2025-10-02 08:28:00,In
0804447,2025-10-02 17:05:00,Out
0813432,2025-10-02 07:59:00,In
0813432,2025-10-02 16:18:00,Out
0055024,2025-10-02 09:29:00,In
0055024,2025-10-02 16:23:00,Out
0078657,2025-10-02 09:38:00,In
0078657,2025-10-02 17:15:00,Out
0748083,2025-10-02 09:53:00,In
0748083,2025-10-02 17:32:00,Out
0673615,2025-10-02 08:07:00,In
0673615,2025-10-02 17:27:00,Out
0193586,2025-10-02 08:39:00,In
0193586,2025-10-02 17:17:00,Out
0479911,2025-10-02 09:52:00,In
0479911,2025-10-02 16:48:00,Out
0084387,2025-10-02 07:24:00,In
0084387,2025-10-02 17:39:00,Out
0416428,2025-10-02 07:35:00,In
0416428,2025-10-02 17:43:00,Out
0511122,2025-10-02 09:39:00,In
0511122,2025-10-02 18:39:00,Out
0777956,2025-10-02 09:46:00,In
0777956,2025-10-02 16:26:00,Out
0462926,2025-10-02 07:55:00,In
0462926,2025-10-02 18:50:00,Out
0884652,2025-10-02 08:48:00,In
0884652,2025-10-02 17:32:00,Out
0185217,2025-10-03 09:14:00,In
0185217,2025-10-03 18:16:00,Out
0804447,2025-10-03 07:07:00,In
0804447,2025-10-03 16:55:00,Out
0813432,2025-10-03 08:34:00,In
0813432,2025-10-03 16:39:00,Out
0055024,2025-10-03 07:27:00,In
0055024,2025-10-03 16:39:00,Out
0078657,2025-10-03 08:17:00,In
0078657,2025-10-03 18:27:00,Out
0748083,2025-10-03 08:45:00,In
0748083,2025-10-03 18:59:00,Out
0673615,2025-10-03 07:52:00,In
0673615,2025-10-03 17:18:00,Out
0193586,2025-10-03 08:06:00,In
0193586,2025-10-03 17:56:00,Out
0479911,2025-10-03 09:57:00,In
0479911,2025-10-03 18:01:00,Out
0084387,2025-10-03 07:53:00,In
0084387,2025-10-03 17:15:00,Out
0416428,2025-10-03 07:08:00,In
0416428,2025-10-03 16:39:00,Out
0511122,2025-10-03 07:30:00,In
0511122,2025-10-03 16:35:00,Out
0777956,2025-10-03 09:55:00,In
0777956,2025-10-03 17:42:00,Out
0462926,2025-10-03 08:42:00,In
0462926,2025-10-03 16:43:00,Out
0884652,2025-10-03 08:22:00,In
0884652,2025-10-03 16:45:00,Out
0185217,2025-10-04 07:27:00,In
0185217,2025-10-04 16:43:00,Out
0804447,2025-10-04 07:50:00,In
0804447,2025-10-04 16:57:00,Out
0813432,2025-10-04 08:10:00,In
0813432,2025-10-04 18:11:00,Out
0055024,2025-10-04 08:49:00,In
0055024,2025-10-04 18:22:00,Out
0078657,2025-10-04 08:01:00,In
0078657,2025-10-04 16:53:00,Out
0748083,2025-10-04 09:01:00,In
0748083,2025-10-04 17:21:00,Out
0673615,2025-10-04 07:08:00,In
0673615,2025-10-04 18:25:00,Out
0193586,2025-10-04 09:36:00,In
0193586,2025-10-04 16:00:00,Out
0479911,2025-10-04 08:54:00,In
0479911,2025-10-04 16:33:00,Out
0084387,2025-10-04 07:09:00,In
0084387,2025-10-04 18:56:00,Out
0416428,2025-10-04 09:24:00,In
0416428,2025-10-04 17:45:00,Out
0511122,2025-10-04 08:49:00,In
0511122,2025-10-04 18:17:00,Out
0777956,2025-10-04 08:55:00,In
0777956,2025-10-04 17:46:00,Out
0462926,2025-10-04 08:30:00,In
0462926,2025-10-04 16:18:00,Out
0884652,2025-10-04 08:55:00,In
0884652,2025-10-04 16:53:00,Out
0185217,2025-10-05 09:10:00,In
0185217,2025-10-05 18:43:00,Out
0804447,2025-10-05 08:02:00,In
0804447,2025-10-05 16:59:00,Out
0813432,2025-10-05 07:35:00,In
0813432,2025-10-05 18:45:00,Out
0055024,2025-10-05 09:45:00,In
0055024,2025-10-05 16:14:00,Out
0078657,2025-10-05 07:56:00,In
0078657,2025-10-05 17:55:00,Out
0748083,2025-10-05 07:02:00,In
0748083,2025-10-05 16:15:00,Out
0673615,2025-10-05 08:10:00,In
0673615,2025-10-05 18:38:00,Out
0193586,2025-10-05 07:18:00,In
0193586,2025-10-05 16:20:00,Out
0479911,2025-10-05 08:50:00,In
0479911,2025-10-05 16:40:00,Out
0084387,2025-10-05 08:33:00,In
0084387,2025-10-05 17:15:00,Out
0416428,2025-10-05 07:23:00,In
0416428,2025-10-05 18:59:00,Out
0511122,2025-10-05 09:15:00,In
0511122,2025-10-05 18:55:00,Out
0777956,2025-10-05 08:14:00,In
0777956,2025-10-05 17:12:00,Out
0462926,2025-10-05 08:33:00,In
0462926,2025-10-05 18:23:00,Out
0884652,2025-10-05 09:01:00,In
0884652,2025-10-05 18:48:00,Out
0185217,2025-10-06 09:09:00,In
0185217,2025-10-06 17:54:00,Out
0804447,2025-10-06 09:19:00,In
0804447,2025-10-06 16:55:00,Out
0813432,2025-10-06 08:06:00,In
0813432,2025-10-06 18:01:00,Out
0055024,2025-10-06 07:25:00,In
0055024,2025-10-06 16:15:00,Out
0078657,2025-10-06 08:02:00,In
0078657,2025-10-06 17:47:00,Out
0748083,2025-10-06 07:50:00,In
0748083,2025-10-06 17:16:00,Out
0673615,2025-10-06 07:15:00,In
0673615,2025-10-06 18:27:00,Out
0193586,2025-10-06 08:51:00,In
0193586,2025-10-06 17:10:00,Out
0479911,2025-10-06 08:01:00,In
0479911,2025-10-06 16:35:00,Out
0084387,2025-10-06 09:40:00,In
0084387,2025-10-06 17:47:00,Out
0416428,2025-10-06 07:06:00,In
0416428,2025-10-06 16:30:00,Out
0511122,2025-10-06 07:12:00,In
0511122,2025-10-06 18:36:00,Out
0777956,2025-10-06 09:32:00,In
0777956,2025-10-06 17:23:00,Out
0462926,2025-10-06 07:58:00,In
0462926,2025-10-06 16:32:00,Out
0884652,2025-10-06 09:22:00,In
0884652,2025-10-06 17:07:00,Out
0185217,2025-10-07 08:32:00,In
0185217,2025-10-07 17:52:00,Out
0804447,2025-10-07 09:04:00,In
0804447,2025-10-07 16:09:00,Out
0813432,2025-10-07 08:12:00,In
0813432,2025-10-07 18:34:00,Out
0055024,2025-10-07 09:31:00,In
0055024,2025-10-07 16:26:00,Out
0078657,2025-10-07 08:12:00,In
0078657,2025-10-07 18:58:00,Out
0748083,2025-10-07 09:35:00,In
0748083,2025-10-07 16:05:00,Out
0673615,2025-10-07 07:02:00,In
0673615,2025-10-07 16:17:00,Out
0193586,2025-10-07 08:49:00,In
0193586,2025-10-07 17:47:00,Out
0479911,2025-10-07 09:22:00,In
0479911,2025-10-07 17:48:00,Out
0084387,2025-10-07 07:17:00,In
0084387,2025-10-07 16:10:00,Out
0416428,2025-10-07 07:03:00,In
0416428,2025-10-07 18:58:00,Out
0511122,2025-10-07 09:09:00,In
0511122,2025-10-07 16:52:00,Out
0777956,2025-10-07 07:10:00,In
0777956,2025-10-07 18:22:00,Out
0462926,2025-10-07 08:21:00,In
0462926,2025-10-07 17:05:00,Out
0884652,2025-10-07 07:37:00,In
0884652,2025-10-07 17:15:00,Out
0185217,2025-10-08 09:36:00,In
0185217,2025-10-08 16:56:00,Out
0804447,2025-10-08 08:09:00,In
0804447,2025-10-08 17:30:00,Out
0813432,2025-10-08 09:01:00,In
0813432,2025-10-08 17:27:00,Out
0055024,2025-10-08 08:44:00,In
0055024,2025-10-08 16:38:00,Out
0078657,2025-10-08 08:16:00,In
0078657,2025-10-08 17:11:00,Out
0748083,2025-10-08 07:09:00,In
0748083,2025-10-08 18:46:00,Out
0673615,2025-10-08 08:39:00,In
0673615,2025-10-08 18:03:00,Out
0193586,2025-10-08 09:28:00,In
0193586,2025-10-08 18:04:00,Out
0479911,2025-10-08 07:44:00,In
0479911,2025-10-08 16:41:00,Out
0084387,2025-10-08 08:01:00,In
0084387,2025-10-08 17:45:00,Out
0416428,2025-10-08 08:43:00,In
0416428,2025-10-08 17:35:00,Out
0511122,2025-10-08 07:14:00,In
0511122,2025-10-08 18:50:00,Out
0777956,2025-10-08 08:03:00,In
0777956,2025-10-08 18:15:00,Out
0462926,2025-10-08 09:50:00,In
0462926,2025-10-08 16:22:00,Out
0884652,2025-10-08 08:16:00,In
0884652,2025-10-08 16:40:00,Out
0185217,2025-10-09 07:13:00,In
0185217,2025-10-09 18:16:00,Out
0804447,2025-10-09 08:10:00,In
0804447,2025-10-09 18:40:00,Out
0813432,2025-10-09 07:59:00,In
0813432,2025-10-09 16:47:00,Out
0055024,2025-10-09 09:59:00,In
0055024,2025-10-09 18:30:00,Out
0078657,2025-10-09 08:21:00,In
0078657,2025-10-09 16:15:00,Out
0748083,2025-10-09 08:26:00,In
0748083,2025-10-09 17:33:00,Out
0673615,2025-10-09 08:27:00,In
0673615,2025-10-09 17:21:00,Out
0193586,2025-10-09 07:34:00,In
0193586,2025-10-09 16:28:00,Out
0479911,2025-10-09 08:25:00,In
0479911,2025-10-09 17:40:00,Out
0084387,2025-10-09 07:56:00,In
0084387,2025-10-09 18:46:00,Out
0416428,2025-10-09 08:01:00,In
0416428,2025-10-09 16:19:00,Out
0511122,2025-10-09 09:41:00,In
0511122,2025-10-09 17:55:00,Out
0777956,2025-10-09 08:15:00,In
0777956,2025-10-09 17:27:00,Out
0462926,2025-10-09 08:56:00,In
0462926,2025-10-09 16:59:00,Out
0884652,2025-10-09 09:25:00,In
0884652,2025-10-09 18:22:00,Out
0185217,2025-10-10 09:44:00,In
0185217,2025-10-10 16:42:00,Out
0804447,2025-10-10 08:24:00,In
0804447,2025-10-10 18:47:00,Out
0813432,2025-10-10 09:34:00,In
0813432,2025-10-10 17:13:00,Out
0055024,2025-10-10 09:13:00,In
0055024,2025-10-10 16:54:00,Out
0078657,2025-10-10 09:43:00,In
0078657,2025-10-10 17:29:00,Out
0748083,2025-10-10 07:17:00,In
0748083,2025-10-10 17:06:00,Out
0673615,2025-10-10 08:41:00,In
0673615,2025-10-10 16:54:00,Out
0193586,2025-10-10 09:31:00,In
0193586,2025-10-10 17:42:00,Out
0479911,2025-10-10 07:10:00,In
0479911,2025-10-10 17:40:00,Out
0084387,2025-10-10 08:12:00,In
0084387,2025-10-10 16:03:00,Out
0416428,2025-10-10 09:18:00,In
0416428,2025-10-10 17:11:00,Out
0511122,2025-10-10 08:00:00,In
0511122,2025-10-10 16:51:00,Out
0777956,2025-10-10 07:06:00,In
0777956,2025-10-10 17:47:00,Out
0462926,2025-10-10 08:12:00,In
0462926,2025-10-10 18:42:00,Out
0884652,2025-10-10 09:24:00,In
0884652,2025-10-10 18:55:00,Out
0185217,2025-10-11 08:54:00,In
0185217,2025-10-11 16:31:00,Out
0804447,2025-10-11 07:19:00,In
0804447,2025-10-11 17:17:00,Out
0813432,2025-10-11 07:32:00,In
0813432,2025-10-11 18:25:00,Out
0055024,2025-10-11 09:57:00,In
0055024,2025-10-11 18:54:00,Out
0078657,2025-10-11 07:28:00,In
0078657,2025-10-11 18:32:00,Out
0748083,2025-10-11 07:51:00,In
0748083,2025-10-11 16:44:00,Out
0673615,2025-10-11 07:01:00,In
0673615,2025-10-11 16:14:00,Out
0193586,2025-10-11 07:23:00,In
0193586,2025-10-11 18:19:00,Out
0479911,2025-10-11 08:45:00,In
0479911,2025-10-11 18:44:00,Out
0084387,2025-10-11 09:38:00,In
0084387,2025-10-11 16:21:00,Out
0416428,2025-10-11 09:30:00,In
0416428,2025-10-11 16:41:00,Out
0511122,2025-10-11 07:21:00,In
0511122,2025-10-11 17:14:00,Out
0777956,2025-10-11 08:29:00,In
0777956,2025-10-11 16:38:00,Out
0462926,2025-10-11 09:37:00,In
0462926,2025-10-11 18:45:00,Out
0884652,2025-10-11 08:38:00,In
0884652,2025-10-11 18:14:00,Out
0185217,2025-10-12 09:50:00,In
0185217,2025-10-12 17:29:00,Out
0804447,2025-10-12 08:01:00,In
0804447,2025-10-12 18:07:00,Out
0813432,2025-10-12 09:09:00,In
0813432,2025-10-12 18:46:00,Out
0055024,2025-10-12 08:59:00,In
0055024,2025-10-12 16:16:00,Out
0078657,2025-10-12 07:17:00,In
0078657,2025-10-12 16:19:00,Out
0748083,2025-10-12 07:32:00,In
0748083,2025-10-12 16:53:00,Out
0673615,2025-10-12 08:56:00,In
0673615,2025-10-12 18:35:00,Out
0193586,2025-10-12 08:36:00,In
0193586,2025-10-12 18:16:00,Out
0479911,2025-10-12 07:03:00,In
0479911,2025-10-12 16:10:00,Out
0084387,2025-10-12 09:24:00,In
0084387,2025-10-12 18:29:00,Out
0416428,2025-10-12 08:22:00,In
0416428,2025-10-12 17:07:00,Out
0511122,2025-10-12 08:24:00,In
0511122,2025-10-12 18:58:00,Out
0777956,2025-10-12 07:29:00,In
0777956,2025-10-12 18:15:00,Out
0462926,2025-10-12 09:29:00,In
0462926,2025-10-12 18:17:00,Out
0884652,2025-10-12 08:14:00,In
0884652,2025-10-12 16:54:00,Out
0185217,2025-10-13 08:31:00,In
0185217,2025-10-13 17:53:00,Out
0804447,2025-10-13 08:07:00,In
0804447,2025-10-13 18:56:00,Out
0813432,2025-10-13 09:46:00,In
0813432,2025-10-13 16:48:00,Out
0055024,2025-10-13 08:09:00,In
0055024,2025-10-13 16:38:00,Out
0078657,2025-10-13 09:01:00,In
0078657,2025-10-13 17:55:00,Out
0748083,2025-10-13 09:00:00,In
0748083,2025-10-13 17:05:00,Out
0673615,2025-10-13 09:49:00,In
0673615,2025-10-13 16:46:00,Out
0193586,2025-10-13 08:36:00,In
0193586,2025-10-13 17:25:00,Out
0479911,2025-10-13 08:58:00,In
0479911,2025-10-13 16:43:00,Out
0084387,2025-10-13 09:22:00,In
0084387,2025-10-13 17:37:00,Out
0416428,2025-10-13 09:16:00,In
0416428,2025-10-13 18:21:00,Out
0511122,2025-10-13 08:43:00,In
0511122,2025-10-13 17:54:00,Out
0777956,2025-10-13 07:05:00,In
0777956,2025-10-13 16:20:00,Out
0462926,2025-10-13 08:36:00,In
0462926,2025-10-13 17:04:00,Out
0884652,2025-10-13 08:41:00,In
0884652,2025-10-13 17:48:00,Out
0185217,2025-10-14 09:47:00,In
0185217,2025-10-14 16:17:00,Out
0804447,2025-10-14 09:35:00,In
0804447,2025-10-14 16:29:00,Out
0813432,2025-10-14 07:42:00,In
0813432,2025-10-14 16:08:00,Out
0055024,2025-10-14 08:10:00,In
0055024,2025-10-14 16:14:00,Out
0078657,2025-10-14 08:34:00,In
0078657,2025-10-14 18:23:00,Out
0748083,2025-10-14 08:52:00,In
0748083,2025-10-14 16:59:00,Out
0673615,2025-10-14 09:34:00,In
0673615,2025-10-14 17:11:00,Out
0193586,2025-10-14 09:28:00,In
0193586,2025-10-14 17:45:00,Out
0479911,2025-10-14 09:55:00,In
0479911,2025-10-14 16:25:00,Out
0084387,2025-10-14 07:52:00,In
0084387,2025-10-14 16:19:00,Out
0416428,2025-10-14 08:56:00,In
0416428,2025-10-14 16:57:00,Out
0511122,2025-10-14 09:50:00,In
0511122,2025-10-14 17:11:00,Out
0777956,2025-10-14 08:28:00,In
0777956,2025-10-14 17:07:00,Out
0462926,2025-10-14 08:51:00,In
0462926,2025-10-14 18:20:00,Out
0884652,2025-10-14 08:05:00,In
0884652,2025-10-14 16:50:00,Out
0185217,2025-10-15 07:19:00,In
0185217,2025-10-15 17:48:00,Out
0804447,2025-10-15 09:43:00,In
0804447,2025-10-15 16:11:00,Out
0813432,2025-10-15 07:58:00,In
0813432,2025-10-15 18:08:00,Out
0055024,2025-10-15 07:09:00,In
0055024,2025-10-15 17:35:00,Out
0078657,2025-10-15 09:36:00,In
0078657,2025-10-15 18:52:00,Out
0748083,2025-10-15 09:12:00,In
0748083,2025-10-15 17:30:00,Out
0673615,2025-10-15 07:30:00,In
0673615,2025-10-15 17:36:00,Out
0193586,2025-10-15 09:53:00,In
0193586,2025-10-15 17:28:00,Out
0479911,2025-10-15 08:09:00,In
0479911,2025-10-15 18:20:00,Out
0084387,2025-10-15 08:55:00,In
0084387,2025-10-15 16:19:00,Out
0416428,2025-10-15 07:12:00,In
0416428,2025-10-15 16:39:00,Out
0511122,2025-10-15 08:39:00,In
0511122,2025-10-15 17:08:00,Out
0777956,2025-10-15 09:29:00,In
0777956,2025-10-15 16:44:00,Out
0462926,2025-10-15 08:58:00,In
0462926,2025-10-15 17:02:00,Out
0884652,2025-10-15 07:44:00,In
0884652,2025-10-15 17:43:00,Out
0185217,2025-10-16 09:03:00,In
0185217,2025-10-16 18:35:00,Out
0804447,2025-10-16 07:38:00,In
0804447,2025-10-16 16:19:00,Out
0813432,2025-10-16 09:49:00,In
0813432,2025-10-16 16:58:00,Out
0055024,2025-10-16 07:01:00,In
0055024,2025-10-16 18:24:00,Out
0078657,2025-10-16 09:42:00,In
0078657,2025-10-16 17:53:00,Out
0748083,2025-10-16 08:58:00,In
0748083,2025-10-16 16:16:00,Out
0673615,2025-10-16 07:01:00,In
0673615,2025-10-16 17:09:00,Out
0193586,2025-10-16 09:36:00,In
0193586,2025-10-16 18:58:00,Out
0479911,2025-10-16 07:26:00,In
0479911,2025-10-16 17:09:00,Out
0084387,2025-10-16 08:03:00,In
0084387,2025-10-16 18:34:00,Out
0416428,2025-10-16 09:02:00,In
0416428,2025-10-16 17:13:00,Out
0511122,2025-10-16 07:44:00,In
0511122,2025-10-16 18:19:00,Out
0777956,2025-10-16 09:08:00,In
0777956,2025-10-16 18:55:00,Out
0462926,2025-10-16 07:19:00,In
0462926,2025-10-16 18:22:00,Out
0884652,2025-10-16 07:45:00,In
0884652,2025-10-16 16:26:00,Out
0185217,2025-10-17 07:00:00,In
0185217,2025-10-17 17:39:00,Out
0804447,2025-10-17 08:35:00,In
0804447,2025-10-17 16:03:00,Out
0813432,2025-10-17 08:24:00,In
0813432,2025-10-17 16:59:00,Out
0055024,2025-10-17 09:05:00,In
0055024,2025-10-17 17:01:00,Out
0078657,2025-10-17 09:01:00,In
0078657,2025-10-17 18:38:00,Out
0748083,2025-10-17 09:17:00,In
0748083,2025-10-17 18:56:00,Out
0673615,2025-10-17 07:12:00,In
0673615,2025-10-17 16:47:00,Out
0193586,2025-10-17 08:59:00,In
0193586,2025-10-17 17:19:00,Out
0479911,2025-10-17 08:14:00,In
0479911,2025-10-17 17:18:00,Out
0084387,2025-10-17 08:06:00,In
0084387,2025-10-17 16:35:00,Out
0416428,2025-10-17 07:18:00,In
0416428,2025-10-17 18:06:00,Out
0511122,2025-10-17 09:43:00,In
0511122,2025-10-17 17:04:00,Out
0777956,2025-10-17 07:50:00,In
0777956,2025-10-17 18:47:00,Out
0462926,2025-10-17 09:51:00,In
0462926,2025-10-17 18:47:00,Out
0884652,2025-10-17 08:17:00,In
0884652,2025-10-17 17:50:00,Out
0185217,2025-10-18 07:10:00,In
0185217,2025-10-18 16:53:00,Out
0804447,2025-10-18 09:24:00,In
0804447,2025-10-18 16:34:00,Out
0813432,2025-10-18 09:30:00,In
0813432,2025-10-18 17:19:00,Out
0055024,2025-10-18 09:53:00,In
0055024,2025-10-18 16:40:00,Out
0078657,2025-10-18 07:55:00,In
0078657,2025-10-18 18:04:00,Out
0748083,2025-10-18 09:37:00,In
0748083,2025-10-18 17:28:00,Out
0673615,2025-10-18 07:47:00,In
0673615,2025-10-18 18:32:00,Out
0193586,2025-10-18 07:57:00,In
0193586,2025-10-18 16:29:00,Out
0479911,2025-10-18 09:49:00,In
0479911,2025-10-18 16:32:00,Out
0084387,2025-10-18 08:05:00,In
0084387,2025-10-18 17:49:00,Out
0416428,2025-10-18 08:54:00,In
0416428,2025-10-18 17:25:00,Out
0511122,2025-10-18 07:45:00,In
0511122,2025-10-18 17:47:00,Out
0777956,2025-10-18 09:29:00,In
0777956,2025-10-18 16:47:00,Out
0462926,2025-10-18 07:29:00,In
0462926,2025-10-18 16:24:00,Out
0884652,2025-10-18 09:52:00,In
0884652,2025-10-18 18:39:00,Out
0185217,2025-10-19 07:00:00,In
0185217,2025-10-19 17:40:00,Out
0804447,2025-10-19 09:01:00,In
0804447,2025-10-19 18:38:00,Out
0813432,2025-10-19 07:47:00,In
0813432,2025-10-19 16:57:00,Out
0055024,2025-10-19 08:16:00,In
0055024,2025-10-19 17:06:00,Out
0078657,2025-10-19 08:32:00,In
0078657,2025-10-19 18:51:00,Out
0748083,2025-10-19 07:57:00,In
0748083,2025-10-19 17:40:00,Out
0673615,2025-10-19 08:59:00,In
0673615,2025-10-19 18:48:00,Out
0193586,2025-10-19 08:40:00,In
0193586,2025-10-19 17:02:00,Out
0479911,2025-10-19 09:52:00,In
0479911,2025-10-19 17:45:00,Out
0084387,2025-10-19 07:06:00,In
0084387,2025-10-19 17:14:00,Out
0416428,2025-10-19 08:26:00,In
0416428,2025-10-19 17:04:00,Out
0511122,2025-10-19 09:01:00,In
0511122,2025-10-19 16:35:00,Out
0777956,2025-10-19 08:43:00,In
0777956,2025-10-19 17:07:00,Out
0462926,2025-10-19 08:54:00,In
0462926,2025-10-19 18:25:00,Out
0884652,2025-10-19 07:25:00,In
0884652,2025-10-19 17:52:00,Out
0185217,2025-10-20 07:04:00,In
0185217,2025-10-20 18:38:00,Out
0804447,2025-10-20 08:06:00,In
0804447,2025-10-20 18:30:00,Out
0813432,2025-10-20 07:43:00,In
0813432,2025-10-20 16:54:00,Out
0055024,2025-10-20 08:15:00,In
0055024,2025-10-20 16:37:00,Out
0078657,2025-10-20 09:19:00,In
0078657,2025-10-20 16:58:00,Out
0748083,2025-10-20 08:15:00,In
0748083,2025-10-20 18:00:00,Out
0673615,2025-10-20 09:49:00,In
0673615,2025-10-20 16:23:00,Out
0193586,2025-10-20 07:04:00,In
0193586,2025-10-20 16:07:00,Out
0479911,2025-10-20 09:19:00,In
0479911,2025-10-20 16:43:00,Out
0084387,2025-10-20 09:42:00,In
0084387,2025-10-20 18:00:00,Out
0416428,2025-10-20 07:38:00,In
0416428,2025-10-20 18:29:00,Out
0511122,2025-10-20 07:19:00,In
0511122,2025-10-20 18:57:00,Out
0777956,2025-10-20 09:11:00,In
0777956,2025-10-20 18:10:00,Out
0462926,2025-10-20 07:11:00,In
0462926,2025-10-20 17:19:00,Out
0884652,2025-10-20 07:20:00,In
